# x u_numeric u_exact error_u uprime_numeric uprime_exact error_uprime
0.01114894728031735 0.01114871633398875 0.01114871631453916 1.944959471256169e-11 0.9999378511308122 0.999937851131028 -2.157163336846679e-13
0.01125095576000654 0.01125071841596101 0.01125071839633454 1.962647405706619e-11 0.9999367086646669 0.9999367086648866 -2.197131365733185e-13
0.01135296423969573 0.01135272038086134 0.01135272036105799 1.980335340157069e-11 0.9999355557934502 0.999935555793674 -2.238209617644316e-13
0.01145497271938492 0.01145472222762832 0.01145472220764809 1.998023101135171e-11 0.9999343925171741 0.9999343925174019 -2.278177646530821e-13
0.0115569811990741 0.01155672395520056 0.01155672393504345 2.015710862113274e-11 0.9999332188358507 0.9999332188360827 -2.319255898441952e-13
0.01165898967876329 0.01165872556251664 0.01165872554218266 2.033398623091376e-11 0.9999320347494923 0.9999320347497284 -2.360334150353083e-13
0.01176099815845248 0.01176072704851518 0.01176072702800432 2.051086210597131e-11 0.9999308402581112 0.9999308402583514 -2.402522625288839e-13
0.01186300663814167 0.01186272841213477 0.01186272839144703 2.068773624630538e-11 0.9999296353617197 0.9999296353619642 -2.444711100224595e-13
0.01196501511783085 0.01196472965231401 0.0119647296314494 2.086461038663945e-11 0.9999284200603306 0.9999284200605792 -2.486899575160351e-13
0.01206702359752004 0.0120667307679915 0.01206673074695002 2.104148452697352e-11 0.9999271943539563 0.9999271943542093 -2.530198273120732e-13
0.01216903207720923 0.01216873175810585 0.01216873173688749 2.121835866730759e-11 0.9999259582426097 0.9999259582428669 -2.572386748056488e-13
0.01227104055689842 0.01227073262159567 0.01227073260020044 2.139522933819471e-11 0.9999247117263035 0.9999247117265652 -2.616795669041494e-13
0.01237304903658761 0.01237273335739955 0.01237273333582745 2.157210000908183e-11 0.9999234548050508 0.9999234548053169 -2.660094367001875e-13
0.01247505751627679 0.01247473396445611 0.01247473394270714 2.174897067996895e-11 0.9999221874788647 0.9999221874791351 -2.703393064962256e-13
0.01257706599596598 0.01257673444170396 0.01257673441977812 2.192584135085607e-11 0.9999209097477584 0.9999209097480332 -2.747801985947262e-13
0.01267907447565517 0.01267873478808171 0.012678734765979 2.210271375646666e-11 0.9999196216117451 0.9999196216120243 -2.792210906932269e-13
0.01278108295534436 0.01278073500252797 0.01278073498024838 2.227958269263031e-11 0.9999183230708382 0.9999183230711219 -2.8377300509419e-13
0.01288309143503354 0.01288273508398135 0.0128827350615249 2.245644989407047e-11 0.9999170141250512 0.9999170141253396 -2.884359417976157e-13
